'LTU036THAPRG900',2010-07-15-23:00:00'
734395.5833,NaN
734395.625,NaN
734395.6667,NaN
734395.7083,NaN
734395.75,NaN
734395.7917,NaN
734395.8333,NaN
734395.875,NaN
734395.9167,NaN
734395.9583,NaN
734396,18.32
734396.0417,NaN
734396.0833,NaN
734396.125,NaN
734396.1667,NaN
734396.2083,NaN
734396.25,NaN
734396.2917,NaN
734396.3333,NaN
734396.375,NaN
734396.4167,NaN
734396.4583,NaN
734396.5,18.08
734396.5417,NaN
734396.5833,NaN
734396.625,NaN
734396.6667,NaN
734396.7083,NaN
734396.75,NaN
734396.7917,NaN
734396.8333,NaN
734396.875,NaN
734396.9167,NaN
734396.9583,NaN
734397,17.92
734397.0417,NaN
734397.0833,NaN
734397.125,NaN
734397.1667,NaN
734397.2083,NaN
734397.25,NaN
734397.2917,NaN
734397.3333,NaN
734397.375,NaN
734397.4167,NaN
734397.4583,NaN
734397.5,17.72
734397.5417,NaN
734397.5833,NaN
734397.625,NaN
734397.6667,NaN
734397.7083,NaN
734397.75,NaN
734397.7917,NaN
734397.8333,NaN
734397.875,NaN
734397.9167,NaN
734397.9583,NaN
734398,17.6
734398.0417,NaN
734398.0833,NaN
734398.125,NaN
734398.1667,NaN
734398.2083,NaN
734398.25,NaN
734398.2917,NaN
734398.3333,NaN
734398.375,NaN
734398.4167,NaN
734398.4583,NaN
734398.5,17.5
734398.5417,NaN
734398.5833,NaN
734398.625,NaN
734398.6667,NaN
734398.7083,NaN
734398.75,NaN
734398.7917,NaN
734398.8333,NaN
734398.875,NaN
734398.9167,NaN
734398.9583,NaN
734399,17.46
734399.0417,NaN
734399.0833,NaN
734399.125,NaN
734399.1667,NaN
734399.2083,NaN
734399.25,NaN
734399.2917,NaN
734399.3333,NaN
734399.375,NaN
734399.4167,NaN
734399.4583,NaN
734399.5,17.18
734399.5417,NaN
734399.5833,NaN
734399.625,NaN
734399.6667,NaN
734399.7083,NaN
734399.75,NaN
734399.7917,NaN
734399.8333,NaN
734399.875,NaN
734399.9167,NaN
734399.9583,NaN
734400,17.37
734400.0417,NaN
734400.0833,NaN
734400.125,NaN
734400.1667,NaN
734400.2083,NaN
734400.25,NaN
734400.2917,NaN
734400.3333,NaN
734400.375,NaN
734400.4167,NaN
734400.4583,NaN
734400.5,17.14
734400.5417,NaN
734400.5833,NaN
734400.625,NaN
734400.6667,NaN
734400.7083,NaN
734400.75,NaN
734400.7917,NaN
734400.8333,NaN
734400.875,NaN
734400.9167,NaN
734400.9583,NaN
734401,17.16
734401.0417,NaN
734401.0833,NaN
734401.125,NaN
734401.1667,NaN
734401.2083,NaN
734401.25,NaN
734401.2917,NaN
734401.3333,NaN
734401.375,NaN
734401.4167,NaN
734401.4583,NaN
734401.5,17.21
734401.5417,NaN
734401.5833,NaN
734401.625,NaN
734401.6667,NaN
734401.7083,NaN
734401.75,NaN
734401.7917,NaN
734401.8333,NaN
734401.875,NaN
734401.9167,NaN
734401.9583,NaN
734402,17.05
734402.0417,NaN
734402.0833,NaN
734402.125,NaN
734402.1667,NaN
734402.2083,NaN
734402.25,NaN
734402.2917,NaN
734402.3333,NaN
734402.375,NaN
734402.4167,NaN
734402.4583,NaN
734402.5,16.72
734402.5417,NaN
734402.5833,NaN
734402.625,NaN
734402.6667,NaN
734402.7083,NaN
734402.75,NaN
734402.7917,NaN
734402.8333,NaN
734402.875,NaN
734402.9167,NaN
734402.9583,NaN
734403,16.5
734403.0417,NaN
734403.0833,NaN
734403.125,NaN
734403.1667,NaN
734403.2083,NaN
734403.25,NaN
734403.2917,NaN
734403.3333,NaN
734403.375,NaN
734403.4167,NaN
734403.4583,NaN
734403.5,NaN
734403.5417,NaN
734403.5833,NaN
734403.625,NaN
734403.6667,NaN
734403.7083,NaN
734403.75,NaN
734403.7917,NaN
734403.8333,NaN
734403.875,NaN
734403.9167,NaN
734403.9583,NaN
734404,NaN
734404.0417,NaN
734404.0833,NaN
734404.125,NaN
734404.1667,NaN
734404.2083,NaN
734404.25,NaN
734404.2917,NaN
734404.3333,NaN
734404.375,NaN
734404.4167,NaN
734404.4583,NaN
734404.5,NaN
734404.5417,NaN
734404.5833,NaN
734404.625,NaN
734404.6667,NaN
734404.7083,NaN
734404.75,NaN
734404.7917,NaN
734404.8333,NaN
734404.875,NaN
734404.9167,NaN
734404.9583,NaN
734405,NaN
734405.0417,NaN
734405.0833,NaN
734405.125,NaN
734405.1667,NaN
734405.2083,NaN
734405.25,NaN
734405.2917,NaN
734405.3333,NaN
734405.375,NaN
734405.4167,NaN
734405.4583,NaN
734405.5,NaN
734405.5417,NaN
734405.5833,NaN
734405.625,NaN
734405.6667,NaN
734405.7083,NaN
734405.75,NaN
734405.7917,NaN
734405.8333,NaN
734405.875,NaN
734405.9167,NaN
734405.9583,NaN
734406,NaN
734406.0417,NaN
734406.0833,NaN
734406.125,NaN
734406.1667,NaN
734406.2083,NaN
734406.25,NaN
734406.2917,NaN
734406.3333,NaN
734406.375,NaN
734406.4167,NaN
734406.4583,NaN
734406.5,NaN
734406.5417,NaN
734406.5833,NaN
734406.625,NaN
734406.6667,NaN
734406.7083,NaN
734406.75,NaN
734406.7917,NaN
734406.8333,NaN
734406.875,NaN
734406.9167,NaN
734406.9583,NaN
734407,NaN
734407.0417,NaN
734407.0833,NaN
734407.125,NaN
734407.1667,NaN
734407.2083,NaN
734407.25,NaN
734407.2917,NaN
734407.3333,NaN
734407.375,NaN
734407.4167,NaN
734407.4583,NaN
734407.5,NaN
734407.5417,NaN
734407.5833,NaN
734407.625,NaN
734407.6667,NaN
734407.7083,NaN
734407.75,NaN
734407.7917,NaN
734407.8333,NaN
734407.875,NaN
734407.9167,NaN
734407.9583,NaN
734408,NaN
734408.0417,NaN
734408.0833,NaN
734408.125,NaN
734408.1667,NaN
734408.2083,NaN
734408.25,NaN
734408.2917,NaN
734408.3333,NaN
734408.375,NaN
734408.4167,NaN
734408.4583,NaN
734408.5,NaN
734408.5417,NaN
734408.5833,NaN
734408.625,14
734408.6667,NaN
734408.7083,NaN
734408.75,NaN
734408.7917,NaN
734408.8333,NaN
734408.875,NaN
734408.9167,NaN
734408.9583,NaN
734409,14.24
734409.0417,NaN
734409.0833,NaN
734409.125,NaN
734409.1667,NaN
734409.2083,NaN
734409.25,NaN
734409.2917,NaN
734409.3333,NaN
734409.375,NaN
734409.4167,NaN
734409.4583,NaN
734409.5,13.96
734409.5417,NaN
734409.5833,NaN
734409.625,NaN
734409.6667,NaN
734409.7083,NaN
734409.75,NaN
734409.7917,NaN
734409.8333,NaN
734409.875,NaN
734409.9167,NaN
734409.9583,NaN
734410,13.73
734410.0417,NaN
734410.0833,NaN
734410.125,NaN
734410.1667,NaN
734410.2083,NaN
734410.25,NaN
734410.2917,NaN
734410.3333,NaN
734410.375,NaN
734410.4167,NaN
734410.4583,NaN
734410.5,13.55
734410.5417,NaN
734410.5833,NaN
734410.625,NaN
734410.6667,NaN
734410.7083,NaN
734410.75,NaN
734410.7917,NaN
734410.8333,NaN
734410.875,NaN
734410.9167,NaN
734410.9583,NaN
734411,13.57
734411.0417,NaN
734411.0833,NaN
734411.125,NaN
734411.1667,NaN
734411.2083,NaN
734411.25,NaN
734411.2917,NaN
734411.3333,NaN
734411.375,NaN
734411.4167,NaN
734411.4583,NaN
734411.5,13.31
734411.5417,NaN
734411.5833,NaN
734411.625,NaN
734411.6667,NaN
734411.7083,NaN
734411.75,NaN
734411.7917,NaN
734411.8333,NaN
734411.875,NaN
734411.9167,NaN
734411.9583,NaN
734412,13.28
734412.0417,NaN
734412.0833,NaN
734412.125,NaN
734412.1667,NaN
734412.2083,NaN
734412.25,NaN
734412.2917,NaN
734412.3333,NaN
734412.375,NaN
734412.4167,NaN
734412.4583,NaN
734412.5,13.22
734412.5417,NaN
734412.5833,NaN
734412.625,NaN
734412.6667,NaN
734412.7083,NaN
734412.75,NaN
734412.7917,NaN
734412.8333,NaN
734412.875,NaN
734412.9167,NaN
734412.9583,NaN
734413,13.12
734413.0417,NaN
734413.0833,NaN
734413.125,NaN
734413.1667,NaN
734413.2083,NaN
734413.25,NaN
734413.2917,NaN
734413.3333,NaN
734413.375,NaN
734413.4167,NaN
734413.4583,NaN
734413.5,12.95
734413.5417,NaN
734413.5833,NaN
734413.625,NaN
734413.6667,NaN
734413.7083,NaN
734413.75,NaN
734413.7917,NaN
734413.8333,NaN
734413.875,NaN
734413.9167,NaN
734413.9583,NaN
734414,12.81
734414.0417,NaN
734414.0833,NaN
734414.125,NaN
734414.1667,NaN
734414.2083,NaN
734414.25,NaN
734414.2917,NaN
734414.3333,NaN
734414.375,NaN
734414.4167,NaN
734414.4583,NaN
734414.5,12.49
734414.5417,NaN
734414.5833,NaN
734414.625,NaN
734414.6667,NaN
734414.7083,NaN
734414.75,NaN
734414.7917,NaN
734414.8333,NaN
734414.875,NaN
734414.9167,NaN
734414.9583,NaN
734415,12.69
734415.0417,NaN
734415.0833,NaN
734415.125,NaN
734415.1667,NaN
734415.2083,NaN
734415.25,NaN
734415.2917,NaN
734415.3333,NaN
734415.375,NaN
734415.4167,NaN
734415.4583,NaN
734415.5,12.21
734415.5417,NaN
734415.5833,NaN
734415.625,NaN
734415.6667,NaN
734415.7083,NaN
734415.75,NaN
734415.7917,NaN
734415.8333,NaN
734415.875,NaN
734415.9167,NaN
734415.9583,NaN
734416,12.32
734416.0417,NaN
734416.0833,NaN
734416.125,NaN
734416.1667,NaN
734416.2083,NaN
734416.25,NaN
734416.2917,NaN
734416.3333,NaN
734416.375,NaN
734416.4167,NaN
734416.4583,NaN
734416.5,11.96
734416.5417,NaN
734416.5833,NaN
734416.625,NaN
734416.6667,NaN
734416.7083,NaN
734416.75,NaN
734416.7917,NaN
734416.8333,NaN
734416.875,NaN
734416.9167,NaN
734416.9583,NaN
734417,12.28
734417.0417,NaN
734417.0833,NaN
734417.125,NaN
734417.1667,NaN
734417.2083,NaN
734417.25,NaN
734417.2917,NaN
734417.3333,NaN
734417.375,NaN
734417.4167,NaN
734417.4583,NaN
734417.5,11.9
734417.5417,NaN
734417.5833,NaN
734417.625,NaN
734417.6667,NaN
734417.7083,NaN
734417.75,NaN
734417.7917,NaN
734417.8333,NaN
734417.875,NaN
734417.9167,NaN
734417.9583,NaN
734418,12
734418.0417,NaN
734418.0833,NaN
734418.125,NaN
734418.1667,NaN
734418.2083,NaN
734418.25,NaN
734418.2917,NaN
734418.3333,NaN
734418.375,NaN
734418.4167,NaN
734418.4583,NaN
734418.5,11.91
734418.5417,NaN
734418.5833,NaN
734418.625,NaN
734418.6667,NaN
734418.7083,NaN
734418.75,NaN
734418.7917,NaN
734418.8333,NaN
734418.875,NaN
734418.9167,NaN
734418.9583,NaN
734419,11.85
734419.0417,NaN
734419.0833,NaN
734419.125,NaN
734419.1667,NaN
734419.2083,NaN
734419.25,NaN
734419.2917,NaN
734419.3333,NaN
734419.375,NaN
734419.4167,NaN
734419.4583,NaN
734419.5,11.72
734419.5417,NaN
734419.5833,NaN
734419.625,NaN
734419.6667,NaN
734419.7083,NaN
734419.75,NaN
734419.7917,NaN
734419.8333,NaN
734419.875,NaN
734419.9167,NaN
734419.9583,NaN
734420,11.6
734420.0417,NaN
734420.0833,NaN
734420.125,NaN
734420.1667,NaN
734420.2083,NaN
734420.25,NaN
734420.2917,NaN
734420.3333,NaN
734420.375,NaN
734420.4167,NaN
734420.4583,NaN
734420.5,11.14
734420.5417,NaN
734420.5833,NaN
734420.625,NaN
734420.6667,NaN
734420.7083,NaN
734420.75,NaN
734420.7917,NaN
734420.8333,NaN
734420.875,NaN
734420.9167,NaN
734420.9583,NaN
734421,11.07
734421.0417,NaN
734421.0833,NaN
734421.125,NaN
734421.1667,NaN
734421.2083,NaN
734421.25,NaN
734421.2917,NaN
734421.3333,NaN
734421.375,NaN
734421.4167,NaN
734421.4583,NaN
734421.5,10.86
734421.5417,NaN
734421.5833,NaN
734421.625,NaN
734421.6667,NaN
734421.7083,NaN
734421.75,NaN
734421.7917,NaN
734421.8333,NaN
734421.875,NaN
734421.9167,NaN
734421.9583,NaN
734422,10.89
734422.0417,NaN
734422.0833,NaN
734422.125,NaN
734422.1667,NaN
734422.2083,NaN
734422.25,NaN
734422.2917,NaN
734422.3333,NaN
734422.375,NaN
734422.4167,NaN
734422.4583,NaN
734422.5,10.69
734422.5417,NaN
734422.5833,NaN
734422.625,NaN
734422.6667,NaN
734422.7083,NaN
734422.75,NaN
734422.7917,NaN
734422.8333,NaN
734422.875,NaN
734422.9167,NaN
734422.9583,NaN
734423,10.85
734423.0417,NaN
734423.0833,NaN
734423.125,NaN
734423.1667,NaN
734423.2083,NaN
734423.25,NaN
734423.2917,NaN
734423.3333,NaN
734423.375,NaN
734423.4167,NaN
734423.4583,NaN
734423.5,10.67
734423.5417,NaN
734423.5833,NaN
734423.625,NaN
734423.6667,NaN
734423.7083,NaN
734423.75,NaN
734423.7917,NaN
734423.8333,NaN
734423.875,NaN
734423.9167,NaN
734423.9583,NaN
734424,10.55
734424.0417,NaN
734424.0833,NaN
734424.125,NaN
734424.1667,NaN
734424.2083,NaN
734424.25,NaN
734424.2917,NaN
734424.3333,NaN
734424.375,NaN
734424.4167,NaN
734424.4583,NaN
734424.5,10.62
734424.5417,NaN
734424.5833,NaN
734424.625,NaN
734424.6667,NaN
734424.7083,NaN
734424.75,NaN
734424.7917,NaN
734424.8333,NaN
734424.875,NaN
734424.9167,NaN
734424.9583,10.63
734425,10.63
734425.0417,NaN
734425.0833,NaN
734425.125,NaN
734425.1667,NaN
734425.2083,NaN
734425.25,NaN
734425.2917,NaN
734425.3333,NaN
734425.375,NaN
734425.4167,NaN
734425.4583,NaN
734425.5,10.71
734425.5417,NaN
734425.5833,NaN
734425.625,NaN
734425.6667,NaN
734425.7083,NaN
734425.75,NaN
734425.7917,NaN
734425.8333,NaN
734425.875,NaN
734425.9167,NaN
734425.9583,NaN
734426,10.56
734426.0417,NaN
734426.0833,NaN
734426.125,NaN
734426.1667,NaN
734426.2083,NaN
734426.25,NaN
734426.2917,NaN
734426.3333,NaN
734426.375,NaN
734426.4167,NaN
734426.4583,NaN
734426.5,10.42
734426.5417,NaN
734426.5833,NaN
734426.625,NaN
734426.6667,NaN
734426.7083,NaN
734426.75,NaN
734426.7917,NaN
734426.8333,NaN
734426.875,NaN
734426.9167,NaN
734426.9583,NaN
734427,10.11
734427.0417,NaN
734427.0833,NaN
734427.125,NaN
734427.1667,NaN
734427.2083,NaN
734427.25,NaN
734427.2917,NaN
734427.3333,NaN
734427.375,NaN
734427.4167,NaN
734427.4583,NaN
734427.5,9.87
734427.5417,NaN
734427.5833,NaN
734427.625,NaN
734427.6667,NaN
734427.7083,NaN
734427.75,NaN
734427.7917,NaN
734427.8333,NaN
734427.875,NaN
734427.9167,NaN
734427.9583,NaN
734428,10.05
734428.0417,NaN
734428.0833,NaN
734428.125,NaN
734428.1667,NaN
734428.2083,NaN
734428.25,NaN
734428.2917,NaN
734428.3333,NaN
734428.375,NaN
734428.4167,NaN
734428.4583,NaN
734428.5,9.83
734428.5417,NaN
734428.5833,NaN
734428.625,NaN
734428.6667,NaN
734428.7083,NaN
734428.75,NaN
734428.7917,NaN
734428.8333,NaN
734428.875,NaN
734428.9167,NaN
734428.9583,NaN
734429,9.76
734429.0417,NaN
734429.0833,NaN
734429.125,NaN
734429.1667,NaN
734429.2083,NaN
734429.25,NaN
734429.2917,NaN
734429.3333,NaN
734429.375,NaN
734429.4167,NaN
734429.4583,NaN
734429.5,9.51
734429.5417,NaN
734429.5833,NaN
734429.625,NaN
734429.6667,NaN
734429.7083,NaN
734429.75,NaN
734429.7917,NaN
734429.8333,NaN
734429.875,NaN
734429.9167,NaN
734429.9583,NaN
734430,9.39
734430.0417,NaN
734430.0833,NaN
734430.125,NaN
734430.1667,NaN
734430.2083,NaN
734430.25,NaN
734430.2917,NaN
734430.3333,NaN
734430.375,NaN
734430.4167,NaN
734430.4583,NaN
734430.5,9.17
734430.5417,NaN
734430.5833,NaN
734430.625,NaN
734430.6667,NaN
734430.7083,NaN
734430.75,NaN
734430.7917,NaN
734430.8333,NaN
734430.875,NaN
734430.9167,NaN
734430.9583,NaN
734431,9.22
734431.0417,NaN
734431.0833,NaN
734431.125,NaN
734431.1667,NaN
734431.2083,NaN
734431.25,NaN
734431.2917,NaN
734431.3333,NaN
734431.375,NaN
734431.4167,NaN
734431.4583,NaN
734431.5,9.11
734431.5417,NaN
734431.5833,NaN
734431.625,NaN
734431.6667,NaN
734431.7083,NaN
734431.75,NaN
734431.7917,NaN
734431.8333,NaN
734431.875,NaN
734431.9167,NaN
734431.9583,NaN
734432,9.17
734432.0417,NaN
734432.0833,NaN
734432.125,NaN
734432.1667,NaN
734432.2083,NaN
734432.25,NaN
734432.2917,NaN
734432.3333,NaN
734432.375,NaN
734432.4167,NaN
734432.4583,NaN
734432.5,8.95
734432.5417,NaN
734432.5833,NaN
734432.625,NaN
734432.6667,NaN
734432.7083,NaN
734432.75,NaN
734432.7917,NaN
734432.8333,NaN
734432.875,NaN
734432.9167,NaN
734432.9583,NaN
734433,8.92
734433.0417,NaN
734433.0833,NaN
734433.125,NaN
734433.1667,NaN
734433.2083,NaN
734433.25,NaN
734433.2917,NaN
734433.3333,NaN
734433.375,NaN
734433.4167,NaN
734433.4583,NaN
734433.5,8.65
734433.5417,NaN
734433.5833,NaN
734433.625,NaN
734433.6667,NaN
734433.7083,NaN
734433.75,NaN
734433.7917,NaN
734433.8333,NaN
734433.875,NaN
734433.9167,NaN
734433.9583,NaN
734434,8.46
734434.0417,NaN
734434.0833,NaN
734434.125,NaN
734434.1667,NaN
734434.2083,NaN
734434.25,NaN
734434.2917,NaN
734434.3333,NaN
734434.375,NaN
734434.4167,NaN
734434.4583,NaN
734434.5,8.19
734434.5417,NaN
734434.5833,NaN
734434.625,NaN
734434.6667,NaN
734434.7083,NaN
734434.75,NaN
734434.7917,NaN
734434.8333,NaN
734434.875,NaN
734434.9167,NaN
734434.9583,NaN
734435,8.07
734435.0417,NaN
734435.0833,NaN
734435.125,NaN
734435.1667,NaN
734435.2083,NaN
734435.25,NaN
734435.2917,NaN
734435.3333,NaN
734435.375,NaN
734435.4167,NaN
734435.4583,NaN
734435.5,7.69
734435.5417,NaN
734435.5833,NaN
734435.625,NaN
734435.6667,NaN
734435.7083,NaN
734435.75,NaN
734435.7917,NaN
734435.8333,NaN
734435.875,NaN
734435.9167,NaN
734435.9583,NaN
734436,7.79
734436.0417,NaN
734436.0833,NaN
734436.125,NaN
734436.1667,NaN
734436.2083,NaN
734436.25,NaN
734436.2917,NaN
734436.3333,NaN
734436.375,NaN
734436.4167,NaN
734436.4583,NaN
734436.5,7.67
734436.5417,NaN
734436.5833,NaN
734436.625,NaN
734436.6667,NaN
734436.7083,NaN
734436.75,NaN
734436.7917,NaN
734436.8333,NaN
734436.875,NaN
734436.9167,NaN
734436.9583,NaN
734437,7.5
734437.0417,NaN
734437.0833,NaN
734437.125,NaN
734437.1667,NaN
734437.2083,NaN
734437.25,NaN
734437.2917,NaN
734437.3333,NaN
734437.375,NaN
734437.4167,NaN
734437.4583,NaN
734437.5,7.53
734437.5417,NaN
734437.5833,NaN
734437.625,NaN
734437.6667,NaN
734437.7083,NaN
734437.75,NaN
734437.7917,NaN
734437.8333,NaN
734437.875,NaN
734437.9167,NaN
734437.9583,NaN
734438,7.49
734438.0417,NaN
734438.0833,NaN
734438.125,NaN
734438.1667,NaN
734438.2083,NaN
734438.25,NaN
734438.2917,NaN
734438.3333,NaN
734438.375,NaN
734438.4167,NaN
734438.4583,NaN
734438.5,7.8
734438.5417,NaN
734438.5833,NaN
734438.625,NaN
734438.6667,NaN
734438.7083,NaN
734438.75,NaN
734438.7917,NaN
734438.8333,NaN
734438.875,NaN
734438.9167,NaN
734438.9583,NaN
734439,7.99
734439.0417,NaN
734439.0833,NaN
734439.125,NaN
734439.1667,NaN
734439.2083,NaN
734439.25,NaN
734439.2917,NaN
734439.3333,NaN
734439.375,NaN
734439.4167,NaN
734439.4583,NaN
734439.5,8.08
734439.5417,NaN
734439.5833,NaN
734439.625,NaN
734439.6667,NaN
734439.7083,NaN
734439.75,NaN
734439.7917,NaN
734439.8333,NaN
734439.875,NaN
734439.9167,NaN
734439.9583,NaN
734440,8
734440.0417,NaN
734440.0833,NaN
734440.125,NaN
734440.1667,NaN
734440.2083,NaN
734440.25,NaN
734440.2917,NaN
734440.3333,NaN
734440.375,NaN
734440.4167,NaN
734440.4583,NaN
734440.5,8.01
734440.5417,NaN
734440.5833,NaN
734440.625,NaN
734440.6667,NaN
734440.7083,NaN
734440.75,NaN
734440.7917,NaN
734440.8333,NaN
734440.875,NaN
734440.9167,NaN
734440.9583,NaN
734441,7.73
734441.0417,NaN
734441.0833,NaN
734441.125,NaN
734441.1667,NaN
734441.2083,NaN
734441.25,NaN
734441.2917,NaN
734441.3333,NaN
734441.375,NaN
734441.4167,NaN
734441.4583,NaN
734441.5,7.58
734441.5417,NaN
734441.5833,NaN
734441.625,NaN
734441.6667,NaN
734441.7083,NaN
734441.75,NaN
734441.7917,NaN
734441.8333,NaN
734441.875,NaN
734441.9167,NaN
734441.9583,NaN
734442,7.07
734442.0417,NaN
734442.0833,NaN
734442.125,NaN
734442.1667,NaN
734442.2083,NaN
734442.25,NaN
734442.2917,NaN
734442.3333,NaN
734442.375,NaN
734442.4167,NaN
734442.4583,NaN
734442.5,6.92
734442.5417,NaN
734442.5833,NaN
734442.625,NaN
734442.6667,NaN
734442.7083,NaN
734442.75,NaN
734442.7917,NaN
734442.8333,NaN
734442.875,NaN
734442.9167,NaN
734442.9583,NaN
734443,6.83
734443.0417,NaN
734443.0833,NaN
734443.125,NaN
734443.1667,NaN
734443.2083,NaN
734443.25,NaN
734443.2917,NaN
734443.3333,NaN
734443.375,NaN
734443.4167,NaN
734443.4583,NaN
734443.5,6.53
734443.5417,NaN
734443.5833,NaN
734443.625,NaN
734443.6667,NaN
734443.7083,NaN
734443.75,NaN
734443.7917,NaN
734443.8333,NaN
734443.875,NaN
734443.9167,NaN
734443.9583,NaN
734444,6.49
734444.0417,NaN
734444.0833,NaN
734444.125,NaN
734444.1667,NaN
734444.2083,NaN
734444.25,NaN
734444.2917,NaN
734444.3333,NaN
734444.375,NaN
734444.4167,NaN
734444.4583,NaN
734444.5,6.5
734444.5417,NaN
734444.5833,NaN
734444.625,NaN
734444.6667,NaN
734444.7083,NaN
734444.75,NaN
734444.7917,NaN
734444.8333,NaN
734444.875,NaN
734444.9167,NaN
734444.9583,NaN
734445,6.65
734445.0417,NaN
734445.0833,NaN
734445.125,NaN
734445.1667,NaN
734445.2083,NaN
734445.25,NaN
734445.2917,NaN
734445.3333,NaN
734445.375,NaN
734445.4167,NaN
734445.4583,NaN
734445.5,6.59
734445.5417,NaN
734445.5833,NaN
734445.625,NaN
734445.6667,NaN
734445.7083,NaN
734445.75,NaN
734445.7917,NaN
734445.8333,NaN
734445.875,NaN
734445.9167,NaN
734445.9583,NaN
734446,6.5
734446.0417,NaN
734446.0833,NaN
734446.125,NaN
734446.1667,NaN
734446.2083,NaN
734446.25,NaN
734446.2917,NaN
734446.3333,NaN
734446.375,NaN
734446.4167,NaN
734446.4583,NaN
734446.5,6.23
734446.5417,NaN
734446.5833,NaN
734446.625,NaN
734446.6667,NaN
734446.7083,NaN
734446.75,NaN
734446.7917,NaN
734446.8333,NaN
734446.875,NaN
734446.9167,NaN
734446.9583,NaN
734447,6.28
734447.0417,NaN
734447.0833,NaN
734447.125,NaN
734447.1667,NaN
734447.2083,NaN
734447.25,NaN
734447.2917,NaN
734447.3333,NaN
734447.375,NaN
734447.4167,NaN
734447.4583,NaN
734447.5,6.17
734447.5417,NaN
734447.5833,NaN
734447.625,NaN
734447.6667,NaN
734447.7083,NaN
734447.75,NaN
734447.7917,NaN
734447.8333,NaN
734447.875,NaN
734447.9167,NaN
734447.9583,NaN
734448,5.93
734448.0417,NaN
734448.0833,NaN
734448.125,NaN
734448.1667,NaN
734448.2083,NaN
